image_name,Type_1,Type_2,Type_3
12975.jpg,0.020673364400863647,0.2251439243555069,0.7541013360023499
12510.jpg,0.13460442423820496,0.7302437424659729,0.13509853184223175
10240.jpg,0.11255956441164017,0.656754195690155,0.23050084710121155
12871.jpg,0.2877984642982483,0.6808087229728699,0.03138028085231781
10414.jpg,0.042822930961847305,0.4114082157611847,0.5455588102340698
11542.jpg,0.2466384470462799,0.7267104387283325,0.02665046788752079
10187.jpg,0.05570210888981819,0.397201269865036,0.5468156933784485
10515.jpg,0.17499694228172302,0.7981641292572021,0.026839161291718483
11760.jpg,0.3568126857280731,0.575082540512085,0.06810331344604492
13464.jpg,0.06743639707565308,0.6214567422866821,0.3108372986316681
13019.jpg,0.20612424612045288,0.7185701131820679,0.07523991912603378
159.jpg,0.1685640662908554,0.6846763491630554,0.14672359824180603
10918.jpg,0.06299205869436264,0.590290367603302,0.34650158882141113
12969.jpg,0.06365659087896347,0.40072256326675415,0.5354962348937988
12417.jpg,0.1110164225101471,0.6860495805740356,0.20276765525341034
31.jpg,0.17929644882678986,0.7535319924354553,0.06714056432247162
10947.jpg,0.02744143269956112,0.3391236662864685,0.6332493424415588
13371.jpg,0.3729698956012726,0.5112724304199219,0.11575663089752197
12956.jpg,0.2131585031747818,0.7377026081085205,0.04912736639380455
10747.jpg,0.479154109954834,0.49153023958206177,0.02931573987007141
12082.jpg,0.18490412831306458,0.7528596520423889,0.06221870332956314
10623.jpg,0.12317412346601486,0.7109906673431396,0.1656533032655716
10837.jpg,0.0766521468758583,0.4467625916004181,0.4763193130493164
13191.jpg,0.04906218871474266,0.3119756281375885,0.6388139128684998
253.jpg,0.07786110043525696,0.3594037890434265,0.5625429153442383
12347.jpg,0.11338406801223755,0.39036989212036133,0.49595025181770325
10233.jpg,0.5143152475357056,0.4789585471153259,0.006725492421537638
12239.jpg,0.06078013405203819,0.5531395673751831,0.3858458995819092
12407.jpg,0.06886950135231018,0.5475786328315735,0.3834940195083618
13105.jpg,0.14259806275367737,0.834978461265564,0.0224183090031147
12360.jpg,0.08852629363536835,0.4583269953727722,0.45287761092185974
13480.jpg,0.05272457003593445,0.4274616241455078,0.5197107791900635
13439.jpg,0.40094655752182007,0.5840752720832825,0.014977585524320602
208.jpg,0.05266929045319557,0.31512370705604553,0.6320209503173828
13347.jpg,0.053764212876558304,0.4868096709251404,0.4592830538749695
11062.jpg,0.09993483871221542,0.4258629381656647,0.47406744956970215
485.jpg,0.06014866754412651,0.35848468542099,0.5812468528747559
140.jpg,0.10003858059644699,0.7453712821006775,0.15448051691055298
11094.jpg,0.15559104084968567,0.6194650530815125,0.22491663694381714
12014.jpg,0.10139741748571396,0.6132947206497192,0.2851320803165436
12997.jpg,0.2824802100658417,0.6751049757003784,0.042415227741003036
10046.jpg,0.19012776017189026,0.7525409460067749,0.05730658397078514
12259.jpg,0.03195574879646301,0.31751319766044617,0.6503060460090637
12511.jpg,0.04541684314608574,0.49543213844299316,0.4589262008666992
13259.jpg,0.31101757287979126,0.6643810868263245,0.024598248302936554
11559.jpg,0.06966004520654678,0.41084325313568115,0.5193243026733398
68.jpg,0.118842713534832,0.7160991430282593,0.16487345099449158
12829.jpg,0.31945526599884033,0.642350435256958,0.03819069266319275
12799.jpg,0.09947006404399872,0.7445109486579895,0.15590934455394745
11170.jpg,0.03694582358002663,0.28824809193611145,0.6745720505714417
13170.jpg,0.1973421722650528,0.7516587376594543,0.05097988620400429
13377.jpg,0.19019287824630737,0.7291901707649231,0.08058066666126251
26.jpg,0.3686028718948364,0.6139319539070129,0.01746280863881111
503.jpg,0.0631738007068634,0.4750332534313202,0.46162402629852295
13458.jpg,0.1678604632616043,0.7639413475990295,0.06819339096546173
10688.jpg,0.10927629470825195,0.5850659012794495,0.30557405948638916
12376.jpg,0.051722440868616104,0.35403120517730713,0.594083845615387
11913.jpg,0.20276474952697754,0.7298524975776672,0.06736569106578827
12590.jpg,0.24169231951236725,0.5506694316864014,0.20759496092796326
11042.jpg,0.3301961421966553,0.600676417350769,0.06912684440612793
12289.jpg,0.04422645643353462,0.4731154143810272,0.482559472322464
12813.jpg,0.23137520253658295,0.7269307971000671,0.04169142618775368
10956.jpg,0.1690894216299057,0.6779230237007141,0.15292398631572723
11361.jpg,0.026400186121463776,0.44533923268318176,0.5281080007553101
13086.jpg,0.37610313296318054,0.5406874418258667,0.08320987969636917
12865.jpg,0.17761144042015076,0.6773905158042908,0.1448696404695511
12460.jpg,0.04643622413277626,0.2727069854736328,0.6806918978691101
11557.jpg,0.36723795533180237,0.5716257095336914,0.06112728267908096
10429.jpg,0.1964738517999649,0.7808801531791687,0.02264036051928997
11795.jpg,0.10266253352165222,0.5721579790115356,0.32498547434806824
10085.jpg,0.4570777416229248,0.5182185173034668,0.024701543152332306
10686.jpg,0.33569997549057007,0.607254147529602,0.05704295262694359
13428.jpg,0.4328705668449402,0.5384870171546936,0.028630660846829414
11348.jpg,0.1756225824356079,0.7310534119606018,0.09326479583978653
10291.jpg,0.1610749065876007,0.7794561386108398,0.05943578481674194
10270.jpg,0.41417375206947327,0.551471471786499,0.03435453400015831
11540.jpg,0.055584780871868134,0.4698501229286194,0.4744270443916321
12689.jpg,0.1524343192577362,0.8395232558250427,0.008043344132602215
12203.jpg,0.12099521607160568,0.6594554781913757,0.21936623752117157
13355.jpg,0.057341575622558594,0.3782278299331665,0.5642332434654236
13030.jpg,0.08008048683404922,0.7785052061080933,0.14131870865821838
13081.jpg,0.19272810220718384,0.7193751335144043,0.0878179520368576
13078.jpg,0.49516525864601135,0.4665784537792206,0.03825660049915314
11776.jpg,0.4439835250377655,0.5225470662117004,0.033461879938840866
12673.jpg,0.047952547669410706,0.5002582669258118,0.45159712433815
12718.jpg,0.36250773072242737,0.5711875557899475,0.0663047805428505
11701.jpg,0.19332729279994965,0.5021252036094666,0.3044893145561218
12715.jpg,0.6345545053482056,0.3493078351020813,0.016137095168232918
12179.jpg,0.06208036467432976,0.34981852769851685,0.5879330039024353
11996.jpg,0.2978860139846802,0.6717807054519653,0.030321067199110985
13180.jpg,0.16791202127933502,0.6219393610954285,0.21011754870414734
12358.jpg,0.14551933109760284,0.6124261617660522,0.24174465239048004
12951.jpg,0.20303796231746674,0.7702503204345703,0.026685412973165512
13460.jpg,0.22203440964221954,0.7437381148338318,0.034212373197078705
13309.jpg,0.1870630383491516,0.4881253242492676,0.32470446825027466
10111.jpg,0.2374832183122635,0.7276105284690857,0.03490345925092697
11374.jpg,0.0370301678776741,0.34759843349456787,0.6151363253593445
10974.jpg,0.028841210529208183,0.3849417567253113,0.586031973361969
12974.jpg,0.11443257331848145,0.7165499925613403,0.16891084611415863
11700.jpg,0.061534661799669266,0.39888858795166016,0.5393700003623962
10221.jpg,0.3521616458892822,0.5987227559089661,0.04910731688141823
10516.jpg,0.11986394226551056,0.7726287841796875,0.10736719518899918
10433.jpg,0.12282445281744003,0.43926188349723816,0.4375222623348236
11619.jpg,0.1907823532819748,0.7813628911972046,0.027853645384311676
11742.jpg,0.1614658534526825,0.8194393515586853,0.01908368617296219
10466.jpg,0.04232132434844971,0.3810783326625824,0.5763695240020752
13015.jpg,0.45149508118629456,0.49090060591697693,0.05760504677891731
10347.jpg,0.24166466295719147,0.7195082306861877,0.03881164640188217
11930.jpg,0.06893666088581085,0.3126049339771271,0.6181502342224121
12110.jpg,0.04349426552653313,0.28372129797935486,0.6726397275924683
12081.jpg,0.03189457952976227,0.5298747420310974,0.43809592723846436
13393.jpg,0.23016257584095,0.6822816133499146,0.08753891289234161
12330.jpg,0.15896332263946533,0.7236853241920471,0.11730065941810608
12535.jpg,0.09871255606412888,0.7424702644348145,0.15871186554431915
12891.jpg,0.05297930911183357,0.3417583703994751,0.6050834059715271
13058.jpg,0.24669159948825836,0.6396545767784119,0.1136372834444046
13343.jpg,0.11622199416160583,0.7314879298210144,0.1521335393190384
10332.jpg,0.1505996435880661,0.35963523387908936,0.48965272307395935
339.jpg,0.062246184796094894,0.35038483142852783,0.5871995091438293
10192.jpg,0.058951493352651596,0.4652441442012787,0.47555676102638245
10446.jpg,0.49062544107437134,0.47163644433021545,0.037738848477602005
11021.jpg,0.18257033824920654,0.4785279929637909,0.33881622552871704
12726.jpg,0.037701111286878586,0.26159054040908813,0.7005982398986816
433.jpg,0.1249728873372078,0.3942839205265045,0.48039311170578003
10317.jpg,0.29262906312942505,0.6597806811332703,0.04757888242602348
13127.jpg,0.12591762840747833,0.7961085438728333,0.07789652794599533
231.jpg,0.43211907148361206,0.5289760231971741,0.03890577703714371
10495.jpg,0.3097365200519562,0.4569565951824188,0.23327040672302246
10116.jpg,0.20094597339630127,0.7330906987190247,0.0659484714269638
13151.jpg,0.2423122376203537,0.7346458435058594,0.023032143712043762
10399.jpg,0.5554236173629761,0.41318824887275696,0.031388573348522186
13147.jpg,0.19899392127990723,0.7120417952537537,0.08893153071403503
12344.jpg,0.06029149889945984,0.3634863793849945,0.5760584473609924
13026.jpg,0.12955278158187866,0.7257711887359619,0.14455801248550415
10029.jpg,0.55946284532547,0.41848161816596985,0.02205578424036503
12505.jpg,0.4626297056674957,0.47101521492004395,0.06634411960840225
11024.jpg,0.15242967009544373,0.8033570647239685,0.04419597610831261
10958.jpg,0.26105645298957825,0.5243521332740784,0.21429607272148132
10009.jpg,0.1215408518910408,0.5360777974128723,0.3421141505241394
13067.jpg,0.05526662617921829,0.4938598573207855,0.4507262706756592
12683.jpg,0.07643206417560577,0.41928336024284363,0.5041707754135132
12209.jpg,0.23798154294490814,0.7473699450492859,0.014645636081695557
12349.jpg,0.12241224944591522,0.6684039831161499,0.2091211974620819
11482.jpg,0.3526698350906372,0.5839515328407288,0.06336857378482819
12471.jpg,0.1282997727394104,0.8295321464538574,0.04213519021868706
11153.jpg,0.13803888857364655,0.6904295086860657,0.17149114608764648
12687.jpg,0.2078239470720291,0.7342844009399414,0.05785009264945984
11477.jpg,0.0495934896171093,0.35883527994155884,0.5913136005401611
12434.jpg,0.5075646638870239,0.4747718870639801,0.017662016674876213
11411.jpg,0.4677608609199524,0.5131158828735352,0.019121980294585228
11316.jpg,0.05770666152238846,0.28455212712287903,0.6576234698295593
10409.jpg,0.16417351365089417,0.7882862091064453,0.04753312095999718
11215.jpg,0.09878610819578171,0.47666603326797485,0.42439648509025574
13237.jpg,0.060415130108594894,0.4810551106929779,0.45834535360336304
11737.jpg,0.4498755633831024,0.5225411057472229,0.027581118047237396
10594.jpg,0.20369291305541992,0.7191994786262512,0.0770566537976265
11903.jpg,0.31420814990997314,0.49956077337265015,0.1861525923013687
12479.jpg,0.4981482923030853,0.483761191368103,0.018089555203914642
11408.jpg,0.32263389229774475,0.6047574281692505,0.07257590442895889
11778.jpg,0.054514508694410324,0.4260343611240387,0.5191702842712402
12423.jpg,0.15741999447345734,0.7705206871032715,0.0720067247748375
11158.jpg,0.04780912026762962,0.41501274704933167,0.5370705127716064
464.jpg,0.4939276874065399,0.4957738518714905,0.01029862742871046
10674.jpg,0.36493441462516785,0.5214160680770874,0.11365006864070892
12667.jpg,0.08776134252548218,0.6432521939277649,0.2688967287540436
12111.jpg,0.3560241162776947,0.5765531063079834,0.06742282956838608
12602.jpg,0.22417014837265015,0.742963969707489,0.032865528017282486
286.jpg,0.08481690287590027,0.6583690047264099,0.25654903054237366
11140.jpg,0.1638363003730774,0.7396610379219055,0.09647674113512039
12519.jpg,0.11412469297647476,0.609211802482605,0.2765084505081177
395.jpg,0.17860578000545502,0.48083773255348206,0.34042078256607056
11849.jpg,0.3533202111721039,0.5918309688568115,0.054840099066495895
10307.jpg,0.14680296182632446,0.4492071866989136,0.40381693840026855
12795.jpg,0.37811997532844543,0.5652645826339722,0.056613288819789886
12119.jpg,0.47542890906333923,0.49967753887176514,0.024890244007110596
12985.jpg,0.09191514551639557,0.36807385087013245,0.5398799777030945
12171.jpg,0.20996230840682983,0.7795527577400208,0.010483978316187859
11161.jpg,0.0776199996471405,0.43510138988494873,0.486979603767395
12641.jpg,0.26864755153656006,0.6305453181266785,0.10073726624250412
12144.jpg,0.22592705488204956,0.7383444905281067,0.0357290580868721
10699.jpg,0.22475068271160126,0.6864311695098877,0.08881482481956482
10354.jpg,0.04903753846883774,0.33789244294166565,0.6128485798835754
10872.jpg,0.23648200929164886,0.7363938689231873,0.027120955288410187
12806.jpg,0.09383317828178406,0.490480899810791,0.41553232073783875
247.jpg,0.33017975091934204,0.47865670919418335,0.1910538375377655
12492.jpg,0.3241932988166809,0.6552621126174927,0.02054288610816002
12097.jpg,0.06524575501680374,0.7371716499328613,0.19740015268325806
12712.jpg,0.06173422187566757,0.5905376076698303,0.3475811779499054
10464.jpg,0.11823903024196625,0.5784239768981934,0.3032431900501251
10770.jpg,0.2815990447998047,0.6984467506408691,0.01995144970715046
12485.jpg,0.14105252921581268,0.6327452659606934,0.2261316031217575
13394.jpg,0.14975494146347046,0.6602848768234253,0.18984836339950562
10314.jpg,0.3295801281929016,0.6195808053016663,0.05083375796675682
13424.jpg,0.38259243965148926,0.6043907403945923,0.013015283271670341
10219.jpg,0.5856615304946899,0.40526753664016724,0.009070859290659428
10362.jpg,0.19793497025966644,0.6548972129821777,0.1470574289560318
13041.jpg,0.24488110840320587,0.7291123270988464,0.026001300662755966
10452.jpg,0.16512112319469452,0.7654275894165039,0.06942606717348099
11080.jpg,0.053885918110609055,0.45688381791114807,0.48904040455818176
13287.jpg,0.10143532603979111,0.46276432275772095,0.43556055426597595
12931.jpg,0.17314846813678741,0.51011723279953,0.3166538178920746
10412.jpg,0.3697541654109955,0.6011050939559937,0.029127519577741623
11743.jpg,0.39432185888290405,0.5887876152992249,0.01688932068645954
11983.jpg,0.38348379731178284,0.5922769904136658,0.0242390688508749
11400.jpg,0.051080428063869476,0.31082308292388916,0.6378186345100403
13370.jpg,0.17755301296710968,0.6744678616523743,0.14792457222938538
12575.jpg,0.3607942759990692,0.6337707042694092,0.005434349179267883
12980.jpg,0.1720047891139984,0.7516759634017944,0.0762929692864418
11430.jpg,0.09837329387664795,0.6965954899787903,0.20488427579402924
13080.jpg,0.37874069809913635,0.5774016380310059,0.04385613650083542
10117.jpg,0.4978177547454834,0.4726089537143707,0.02957284264266491
11003.jpg,0.07355589419603348,0.3717837631702423,0.5544223189353943
12630.jpg,0.22050368785858154,0.6488100290298462,0.13067527115345
11444.jpg,0.341835618019104,0.5759969353675842,0.08216769993305206
12314.jpg,0.032048311084508896,0.2406369000673294,0.7271443605422974
10209.jpg,0.11531424522399902,0.6566959619522095,0.22796039283275604
10054.jpg,0.043447669595479965,0.5367059707641602,0.4196353554725647
364.jpg,0.03016166388988495,0.2869718372821808,0.6826909780502319
12303.jpg,0.30451369285583496,0.6795710921287537,0.015912052243947983
12874.jpg,0.09513884782791138,0.5568652153015137,0.3478219211101532
12481.jpg,0.0441860668361187,0.3256686329841614,0.629976749420166
13136.jpg,0.24881382286548615,0.6564955115318298,0.09469123184680939
13325.jpg,0.07558844983577728,0.5465352535247803,0.3776791989803314
10841.jpg,0.05671688914299011,0.5243231654167175,0.41883134841918945
10479.jpg,0.2005779892206192,0.674927294254303,0.1244904026389122
11960.jpg,0.12508496642112732,0.413686603307724,0.46106746792793274
11199.jpg,0.23001202940940857,0.7043398022651672,0.06564726680517197
117.jpg,0.13861946761608124,0.6238545179367065,0.23750586807727814
10538.jpg,0.1896471381187439,0.7865575551986694,0.02379532903432846
13453.jpg,0.1702314168214798,0.5359070301055908,0.29365983605384827
12719.jpg,0.14431186020374298,0.7837002277374268,0.07195668667554855
10605.jpg,0.15206435322761536,0.5910559296607971,0.25686827301979065
11001.jpg,0.06075109913945198,0.3267709016799927,0.6123292446136475
12251.jpg,0.08207223564386368,0.4437815546989441,0.47388800978660583
12551.jpg,0.4119260609149933,0.5714436769485474,0.016630427911877632
10005.jpg,0.06141998618841171,0.3900993764400482,0.5482898354530334
13190.jpg,0.06306244432926178,0.43883058428764343,0.4979036748409271
10698.jpg,0.16747543215751648,0.7763980627059937,0.05610697716474533
10670.jpg,0.5560129880905151,0.4394918978214264,0.004494934342801571
385.jpg,0.04646417498588562,0.506960928440094,0.4464312493801117
10371.jpg,0.4396554231643677,0.5190989971160889,0.04123971611261368
12223.jpg,0.05111517757177353,0.38675177097320557,0.5619011521339417
12736.jpg,0.09556049853563309,0.6345194578170776,0.2697865068912506
11150.jpg,0.11594721674919128,0.3709486424922943,0.5128893852233887
144.jpg,0.24384640157222748,0.7170572280883789,0.039080142974853516
12870.jpg,0.18535257875919342,0.7299346327781677,0.08470405638217926
314.jpg,0.21956907212734222,0.7467402219772339,0.033682312816381454
11822.jpg,0.054079700261354446,0.5332748293876648,0.41241899132728577
10864.jpg,0.06084311380982399,0.43787410855293274,0.5011206269264221
12978.jpg,0.4234015941619873,0.5377029180526733,0.038878995925188065
13241.jpg,0.06558263301849365,0.28159743547439575,0.6526651382446289
